bikes_left,bikes_right,cars_left,cars_right,direction,last_data_package,mac,manual,pedestrians_left,pedestrians_right,segment_id,status,time_added,user_id
True,True,True,True,False,2020-02-17T20:05:24.799Z,228935803920782,False,False,True,26380,active,2019-12-22T22:53:02.900Z,1164
False,True,True,True,False,2020-02-17T20:07:30.939Z,202481587248487,False,False,True,283955,active,2019-05-06T12:22:17.602Z,330
True,True,True,True,False,2020-02-17T20:07:58.812Z,202481601411928,False,True,True,348647,active,2019-07-29T13:35:31.268Z,442
True,True,True,True,True,2020-02-17T20:08:12.839Z,202481601316000,False,True,True,350445,active,2019-03-27T19:34:28.358Z,127
True,True,True,True,True,2020-02-17T20:08:23.784Z,202481602486012,False,True,True,152654,active,2019-11-02T14:39:59.550Z,886
True,True,True,True,True,2020-02-17T20:06:14.956Z,202481588519830,False,True,True,256471,active,2020-01-22T16:19:14.877Z,1385
True,True,True,True,False,2020-02-17T20:01:36.825Z,202481598092934,False,True,True,39127,active,2019-11-12T13:40:22.015Z,1102
True,True,True,True,True,2020-02-17T20:07:16.229Z,202481594707570,False,False,True,108121,active,2019-11-04T19:38:02.276Z,558
True,True,True,True,False,2020-02-17T20:07:23.031Z,202481593686326,False,True,True,499298,active,2019-12-10T20:34:11.057Z,1200
True,True,True,True,False,2020-02-17T20:07:48.317Z,202481592668500,False,True,True,349408,active,2019-03-27T10:39:34.879Z,111
True,True,True,True,True,2020-02-17T20:07:55.143Z,202481601207329,False,True,True,307541,active,2019-10-20T10:09:30.499Z,645
True,True,True,True,True,2020-02-17T20:07:55.143Z,202481601207329,False,True,True,307543,active,2020-01-24T19:53:16.514Z,645
True,True,True,True,True,2020-02-17T20:04:58.769Z,202481595105454,False,False,True,39472,active,2019-11-23T13:23:16.638Z,1184
True,True,True,True,False,2020-02-17T20:05:11.225Z,202481599728881,False,False,False,59442,active,2019-08-02T14:16:53.785Z,452
True,True,True,True,True,2020-02-17T20:05:19.016Z,202481593743133,False,False,False,1003073114,active,2019-11-18T06:04:50.515Z,1067
True,True,True,True,False,2020-02-17T20:06:44.091Z,202481595806595,False,True,True,251766,active,2019-11-20T15:40:49.682Z,980
True,True,True,True,False,2020-02-17T20:08:30.068Z,202481587730417,False,True,True,370892,active,2019-12-04T10:03:20.057Z,1230
True,False,True,True,True,2020-02-17T20:09:29.446Z,202481590534055,False,False,False,122085,active,2019-12-27T12:48:32.914Z,1318
True,True,True,True,True,2020-02-17T20:09:49.584Z,202481600464904,False,False,False,73879,active,2019-11-07T10:48:33.379Z,1066
True,True,True,True,False,2020-02-17T20:06:44.091Z,202481595806595,False,True,True,150677,active,2019-12-10T09:00:00.268Z,980
True,True,True,True,True,2020-02-17T20:06:44.091Z,202481595806595,False,True,True,9000000003,active,2020-01-30T11:07:15.532Z,980
True,True,True,True,False,2020-02-17T20:06:54.996Z,202481596218437,False,False,True,1003006263,active,2020-01-16T10:52:48.636Z,1218
True,True,True,True,True,2020-02-17T20:07:00.537Z,202481599894216,False,False,True,115993,active,2019-10-28T11:54:50.880Z,991
True,True,True,True,False,2020-02-17T20:08:33.431Z,202481596956742,False,False,True,445722,active,2019-11-13T14:34:48.451Z,1100
True,True,True,True,False,2020-02-17T20:07:04.075Z,202481600259399,False,True,True,348127,active,2019-11-10T13:28:39.521Z,940
True,True,True,True,False,2020-02-17T20:09:05.690Z,202481594419813,False,True,True,349514,active,2020-01-28T14:38:10.910Z,1437
True,True,True,True,True,2020-02-17T20:09:38.113Z,202481590769276,False,True,True,500643,active,2019-11-26T13:34:18.399Z,1010
True,True,True,True,True,2020-02-17T20:09:48.034Z,202481588101593,False,False,True,350255,active,2019-03-22T06:52:20.729Z,70
True,True,True,True,True,2020-02-17T20:09:53.078Z,202481599649636,False,True,True,80761,active,2019-11-17T16:09:30.796Z,1090
True,True,True,True,False,2020-02-17T20:09:56.329Z,202481593301533,False,False,False,497179,active,2020-01-11T15:40:33.628Z,649
True,True,True,True,False,2020-02-17T20:04:56.050Z,202481592538390,False,False,True,73349,active,2019-10-29T14:40:10.809Z,824
True,True,True,True,True,2020-02-17T20:05:10.531Z,202481592441882,False,False,False,347179,active,2019-11-02T12:32:46.604Z,1017
True,True,True,True,True,2020-02-17T20:05:20.447Z,202481597049788,False,False,False,318720,active,2019-10-18T21:41:14.836Z,943
True,True,True,True,True,2020-02-17T20:06:59.214Z,202481597912703,False,False,True,479657,active,2019-05-03T09:14:40.950Z,292
True,True,True,True,False,2020-02-17T20:07:26.832Z,202481596807326,False,True,True,9000000014,active,2020-02-03T07:32:27.058Z,1451
True,True,True,True,False,2020-02-17T20:07:28.260Z,202481600953304,False,False,False,349582,active,2019-03-24T16:20:44.700Z,97
True,True,True,True,False,2020-02-17T20:07:50.261Z,202481594261031,False,True,False,554482,active,2019-03-30T16:46:08.591Z,123
True,True,True,True,True,2020-02-17T20:07:56.646Z,202481592244740,False,False,False,9000000031,active,2020-02-03T20:25:15.149Z,1466
False,True,True,True,False,2020-02-17T20:08:13.017Z,202481592415451,False,False,True,126722,active,2020-02-14T20:14:20.335Z,1421
True,True,True,True,True,2020-02-17T20:08:34.097Z,202481591235760,False,False,False,349732,active,2019-06-29T14:11:00.374Z,77
True,True,True,True,True,2020-02-17T20:08:34.097Z,202481591235760,False,False,False,349747,active,2019-03-22T16:26:43.194Z,77
True,True,True,True,False,2020-02-17T20:08:55.421Z,202481586268144,False,False,False,349404,active,2019-04-21T12:00:08.249Z,226
True,True,True,True,True,2020-02-17T20:07:33.939Z,202481592194377,False,False,True,428588,active,2019-11-27T10:16:19.231Z,1196
True,True,True,True,True,2020-02-17T20:08:16.084Z,202481589672967,False,False,False,446259,active,2019-12-30T14:27:01.014Z,1325
True,True,True,True,True,2020-02-17T17:39:44.409Z,202481598390020,False,False,False,159533,active,2019-12-29T16:13:46.859Z,1269
True,True,True,True,False,2020-02-17T20:09:25.276Z,202481588349202,False,False,True,2000027212,active,2019-08-13T10:18:23.683Z,476
True,False,True,True,True,2020-02-17T20:05:58.729Z,202481598405086,False,True,False,122099,active,2019-05-05T08:09:07.461Z,296
True,False,True,True,True,2020-02-17T20:05:58.729Z,202481598405086,False,True,False,122104,active,2019-05-06T10:32:01.684Z,296
True,True,True,True,True,2020-02-17T20:06:24.893Z,202481600099501,False,False,True,70607,active,2019-10-19T15:46:00.003Z,599
True,True,True,True,False,2020-02-17T20:06:50.810Z,202481591850942,False,False,True,426887,active,2019-12-11T16:29:39.771Z,1254
True,True,True,True,True,2020-02-17T20:05:34.365Z,202481592228648,False,True,True,379212,active,2019-11-09T13:38:47.906Z,1081
True,True,True,True,True,2020-02-17T20:05:40.829Z,202481602078633,False,False,True,164964,active,2019-05-15T12:43:52.163Z,372
True,True,True,True,True,2020-02-17T20:06:04.741Z,202481591810814,False,False,True,486417,active,2019-08-19T12:50:23.034Z,484
False,True,True,True,False,2020-02-17T20:06:06.934Z,202481598947616,False,False,True,421122,active,2020-01-17T13:28:17.686Z,1378
True,True,True,True,False,2020-02-17T20:06:50.645Z,202481587810193,False,True,True,25633,active,2020-02-10T14:06:01.321Z,1439
True,True,True,True,False,2020-02-17T20:06:50.645Z,202481587810193,False,True,True,341378,active,2020-02-11T17:36:29.245Z,1439
True,True,True,True,False,2020-02-17T20:06:50.645Z,202481587810193,False,True,True,24948,active,2020-02-11T17:37:09.195Z,1439
True,True,True,True,False,2020-02-17T20:06:50.645Z,202481587810193,False,True,True,9000000071,active,2020-02-13T16:29:28.601Z,1439
True,True,True,True,True,2020-02-17T20:06:59.607Z,202481596608292,False,True,True,9000000036,active,2020-02-05T17:04:59.880Z,1474
True,True,True,True,True,2020-02-17T20:07:37.525Z,202481590772703,False,False,True,59610,active,2019-09-05T10:23:51.902Z,516
True,True,True,True,True,2020-02-17T20:05:36.518Z,202481594749441,False,False,False,113439,active,2020-02-11T09:01:58.844Z,129
True,True,True,True,True,2020-02-17T20:05:36.518Z,202481594749441,False,False,False,113641,active,2019-10-16T08:04:40.153Z,129
True,False,True,True,False,2020-02-17T20:06:37.095Z,202481601521756,False,False,False,244521,active,2019-10-05T17:55:03.152Z,581
True,True,True,True,True,2020-02-17T20:07:02.669Z,202481600703665,False,False,False,90020,active,2019-10-21T11:02:31.732Z,965
False,True,True,True,False,2020-02-17T20:07:38.457Z,202481597875127,False,False,True,552875,active,2019-10-19T11:29:32.609Z,609
True,True,True,True,True,2020-02-17T20:05:36.734Z,202481600684453,False,False,True,1003073452,active,2019-11-10T15:07:18.925Z,1085
True,True,True,True,True,2020-02-17T20:05:53.651Z,202481593412146,False,False,True,9000000035,active,2020-02-05T19:19:53.790Z,1472
False,True,True,True,False,2020-02-17T20:06:23.241Z,202481592044964,False,False,True,9000000002,active,2020-01-30T09:12:03.056Z,1237
True,True,True,True,False,2020-02-17T20:07:52.429Z,202481587551174,False,False,False,349574,active,2019-03-28T18:31:14.346Z,137
True,True,True,True,True,2020-02-17T20:03:05.420Z,202481597698743,False,True,True,67810,active,2019-11-03T15:30:30.160Z,901
True,True,True,True,True,2020-02-17T20:08:38.585Z,202481588899817,False,True,True,9000000012,active,2020-02-01T09:24:03.452Z,1450
True,True,True,True,False,2020-02-17T20:08:40.693Z,202481588632066,False,False,True,291584,active,2019-12-15T14:37:21.130Z,1266
True,True,True,True,True,2020-02-17T20:09:17.182Z,202481597224418,False,True,True,429406,active,2019-12-22T08:29:25.133Z,1300
True,True,True,True,False,2020-02-17T20:09:25.870Z,202481592824174,False,False,False,59514,active,2019-11-20T11:48:29.274Z,1168
True,True,True,True,True,2020-02-17T20:09:31.305Z,202481587795658,False,False,True,1003073384,active,2019-11-17T12:35:25.637Z,1159
True,True,True,True,False,2020-02-17T20:04:59.933Z,202481591442200,False,True,True,343137,active,2019-07-07T09:41:25.272Z,429
False,False,True,True,False,2020-02-17T20:05:14.623Z,202481587947154,False,False,False,264782,active,2019-10-16T13:12:52.793Z,617
True,True,True,True,False,2020-02-17T20:05:31.882Z,202481597975151,False,True,True,373544,active,2019-10-28T17:44:19.179Z,881
True,True,True,True,True,2020-02-17T20:05:34.927Z,202481596591613,False,False,True,375433,active,2019-11-05T08:42:38.843Z,1055
True,True,True,True,False,2020-02-17T20:05:42.845Z,202481597243151,False,False,False,502051,active,2019-10-26T12:47:48.767Z,1001
True,True,True,True,False,2020-02-17T20:05:46.297Z,202481601438367,False,True,True,349957,active,2019-03-23T15:47:13.330Z,88
True,True,True,True,True,2020-02-17T20:06:16.153Z,202481587349160,False,True,True,9000000040,active,2020-02-07T10:41:56.870Z,1481
False,True,True,True,False,2020-02-17T20:06:23.241Z,202481592044964,False,False,True,245028,active,2020-01-10T14:34:17.881Z,1237
True,True,True,True,False,2020-02-17T20:06:42.001Z,202481600274409,False,True,True,63170,active,2020-01-19T09:45:16.984Z,1341
True,True,True,True,True,2020-02-17T20:06:57.536Z,202481588382351,False,False,True,9000000072,active,2020-02-13T17:09:46.582Z,1504
True,True,True,True,True,2020-02-17T20:07:18.129Z,202481597859664,False,False,True,348639,active,2019-06-30T19:57:49.126Z,340
True,True,True,True,False,2020-02-17T20:05:10.043Z,202481594303475,False,False,True,1003073664,active,2019-11-10T17:02:20.773Z,1088
True,True,True,True,True,2020-02-17T20:07:18.896Z,202481600347953,False,True,True,348656,active,2019-05-28T20:07:46.879Z,392
True,True,True,True,False,2020-02-17T20:07:32.465Z,202481592016114,False,True,True,520285,active,2020-01-22T15:25:11.890Z,1401
True,True,True,True,False,2020-02-17T20:07:41.081Z,202481597606473,False,False,True,428621,active,2019-11-24T16:54:20.843Z,1191
True,True,True,True,True,2020-02-17T20:05:20.125Z,202481594261703,False,True,True,383119,active,2019-05-14T15:32:29.166Z,352
True,True,True,True,True,2020-02-17T20:05:53.357Z,202481586378694,False,False,True,65819,active,2019-05-05T07:52:01.919Z,309
True,True,True,True,False,2020-02-17T20:06:25.272Z,202481593552259,False,True,True,452752,active,2019-11-02T11:16:52.610Z,1043
True,True,True,True,False,2020-02-17T20:08:04.127Z,202481593307937,False,True,True,348972,active,2019-11-08T09:20:14.358Z,1044
False,True,True,True,True,2020-02-17T20:08:33.814Z,202481589483327,False,False,True,504885,active,2019-05-05T18:03:00.363Z,322
True,True,True,True,True,2020-02-17T20:07:28.378Z,202481586841991,False,True,False,349758,active,2019-03-24T09:28:31.239Z,93
True,True,True,True,False,2020-02-17T20:07:28.378Z,202481586841991,False,False,False,349054,active,2019-08-25T10:14:58.556Z,497
True,True,True,True,False,2020-02-17T20:09:30.201Z,202481595874436,False,False,True,349535,active,2019-04-13T11:54:10.773Z,215
True,True,True,True,True,2020-02-17T20:09:40.714Z,202481592988902,False,False,False,448149,active,2019-11-29T07:28:58.059Z,1208
True,True,True,True,True,2020-02-17T20:09:49.404Z,202481596578860,False,True,True,108188,active,2019-05-03T11:19:30.690Z,294
False,True,True,True,False,2020-02-17T20:05:04.720Z,202481600521224,False,False,True,81409,active,2019-12-27T15:11:51.700Z,1259
True,True,True,True,False,2020-02-17T20:07:31.480Z,202481596730723,False,False,True,2000027656,active,2019-10-24T11:02:53.076Z,993
True,True,True,True,False,2020-02-17T20:08:47.556Z,202481599560674,False,True,True,466387,active,2019-07-28T15:50:23.902Z,237
True,True,True,True,True,2020-02-17T20:05:19.867Z,202481599918359,False,False,False,155200,active,2019-12-29T15:40:52.256Z,1289
True,False,True,True,False,2020-02-17T20:06:09.162Z,202481600476474,False,True,False,164898,active,2019-05-23T16:37:51.517Z,384
True,True,True,True,True,2020-02-17T20:06:37.397Z,202481589447634,False,False,True,1003063473,active,2019-12-06T22:25:34.959Z,1222
True,True,True,True,False,2020-02-17T20:06:40.735Z,202481593198822,False,True,True,80655,active,2020-01-22T14:10:27.262Z,1360
True,True,True,True,True,2020-02-16T12:53:04.905Z,202481596783695,False,True,True,370893,active,2019-12-04T10:44:07.732Z,1232
False,True,True,True,False,2020-02-17T20:07:31.553Z,202481601647622,False,False,True,498231,active,2019-11-27T20:16:14.890Z,1129
True,True,True,True,False,2020-02-17T20:07:40.187Z,202481595687430,False,False,True,350002,active,2019-03-23T15:17:54.748Z,87
True,True,True,True,False,2020-02-17T20:09:45.188Z,202481597224512,False,False,False,248516,active,2019-11-08T07:43:38.934Z,593
False,True,True,True,False,2020-02-17T20:05:39.086Z,202481592558600,False,False,True,426890,active,2019-12-15T10:47:52.336Z,1264
False,False,True,True,False,2020-02-17T20:05:47.055Z,202481590361399,False,False,False,9000000056,active,2020-02-12T13:45:33.606Z,1496
True,True,True,True,False,2020-02-17T20:08:09.447Z,202481591934070,False,True,True,50451,active,2019-11-27T13:34:25.774Z,1103
True,True,True,True,False,2020-02-17T20:06:44.439Z,202481600606763,False,False,True,9000000045,active,2020-02-08T14:20:07.499Z,1408
True,True,True,True,True,2020-02-17T20:08:17.422Z,202481601731953,False,False,True,420880,active,2019-05-04T11:23:13.737Z,305
False,True,True,True,True,2020-02-17T20:08:29.599Z,202481589310888,False,False,True,84838,active,2019-05-05T09:23:18.124Z,245
True,True,True,True,False,2020-02-17T20:06:54.880Z,202481598178217,False,True,False,178112,active,2019-10-29T09:51:57.166Z,700
True,True,True,True,False,2020-02-17T20:08:51.879Z,202481586116068,False,False,False,38934,active,2019-12-20T10:33:50.927Z,1288
True,True,True,True,False,2020-02-17T20:07:59.939Z,202481602191545,False,True,True,9000000069,active,2020-02-13T16:32:33.343Z,1488
True,True,True,True,True,2020-02-17T20:08:28.579Z,202481595447013,False,True,True,287842,active,2019-09-12T10:26:02.161Z,526
True,True,True,True,True,2020-02-17T20:08:28.658Z,202481593808580,False,False,True,1003105437,active,2019-12-01T16:06:32.979Z,1105
True,True,True,True,False,2020-02-17T20:09:12.277Z,202481590287849,False,False,True,340299,active,2019-12-20T20:18:21.178Z,1296
True,True,True,True,True,2020-02-17T20:08:58.258Z,202481587974835,False,False,True,1003073458,active,2019-12-07T16:10:27.659Z,1242
True,True,True,True,False,2020-02-17T20:09:13.794Z,202481601732206,False,False,True,127902,active,2019-11-06T16:27:31.491Z,798
True,True,True,True,False,2020-02-17T20:05:51.775Z,202481589037785,False,True,True,499242,active,2019-12-25T20:20:53.476Z,1244
True,True,True,True,False,2020-02-17T20:06:48.081Z,202481586568536,False,True,True,80112,active,2019-11-03T12:52:22.071Z,897
True,True,True,True,True,2020-02-17T20:07:38.649Z,202481595514775,False,True,False,414483,active,2019-10-19T09:25:39.062Z,639
True,True,True,True,False,2020-02-17T20:08:46.906Z,202481593794856,False,True,True,86907,problematic,2019-11-14T17:52:14.474Z,178
True,True,True,True,False,2020-02-17T20:05:05.367Z,202481590805454,False,True,True,306132,active,2019-11-01T15:08:21.885Z,892
True,True,True,True,False,2020-02-17T20:05:35.851Z,202481599858687,False,False,False,506120,active,2019-03-28T18:35:10.861Z,136
True,True,True,True,False,2020-02-17T20:08:46.906Z,202481593794856,False,True,True,86907,problematic,2019-11-07T16:43:34.122Z,187
False,True,True,True,True,2020-02-17T20:08:58.340Z,202481590552910,False,False,True,408607,active,2019-10-27T18:04:41.903Z,1003
True,True,True,True,True,2020-02-17T20:06:22.989Z,202481585886370,False,False,True,348659,active,2019-06-30T20:48:18.742Z,421
False,False,True,True,False,2020-02-17T20:06:55.138Z,202481589061133,False,False,False,255394,active,2019-10-17T19:04:18.093Z,611
True,True,True,True,False,2020-02-17T20:09:50.597Z,202481597267119,False,False,True,338961,active,2019-08-13T19:49:01.516Z,461
True,True,True,True,False,2020-02-17T20:09:53.708Z,202481600306205,False,False,True,1003000196,active,2019-05-24T14:08:23.568Z,386
True,True,True,True,False,2020-02-17T20:05:28.398Z,202481597869767,False,True,True,428775,active,2020-01-22T20:52:05.739Z,1410
False,True,True,True,True,2020-02-17T20:08:14.389Z,202481600227461,False,False,True,381230,active,2019-11-03T15:31:23.868Z,1026
True,True,True,True,False,2020-02-17T20:08:37.866Z,202481587810536,False,True,True,9000000006,active,2020-02-03T10:02:03.954Z,1355
True,True,True,True,False,2020-02-17T20:08:55.506Z,202481599064120,False,False,True,27742,active,2019-10-18T08:32:52.253Z,928
True,True,True,True,True,2020-02-17T20:05:30.322Z,202481602286702,False,True,True,73159,active,2019-12-09T14:34:56.551Z,1248
True,True,True,True,False,2020-02-17T20:05:43.259Z,202481587365996,False,False,True,385883,active,2019-09-29T13:05:11.627Z,548
False,True,True,True,True,2020-02-17T20:07:53.503Z,202481591530873,False,False,True,499384,active,2019-12-21T10:59:46.528Z,1298
True,True,True,True,True,2020-02-17T20:06:09.472Z,202481590283639,False,False,False,351172,active,2019-04-05T14:32:19.459Z,64
True,True,True,True,False,2020-02-17T20:06:26.286Z,202481601276627,False,True,True,486759,active,2019-08-25T08:48:03.645Z,446
True,True,True,True,False,2020-02-17T20:08:40.930Z,202481593541372,False,False,False,349394,active,2019-03-31T12:31:45.140Z,166
True,True,True,True,True,2020-02-17T20:08:43.230Z,202481596292172,False,True,True,9000000062,active,2020-02-13T08:13:04.316Z,1500
True,True,True,True,False,2020-02-17T20:07:19.961Z,202481590395426,False,True,True,59829,active,2019-07-27T12:05:11.832Z,439
True,True,True,True,False,2020-02-17T20:02:31.243Z,202481595832684,False,False,False,349872,active,2019-03-24T07:35:28.141Z,91
True,True,True,True,True,2020-02-17T20:05:20.191Z,202481587005798,False,False,False,155073,active,2019-04-09T15:42:14.797Z,207
True,True,True,True,True,2020-02-17T20:06:19.340Z,202481587066116,False,False,True,305036,active,2019-11-07T15:58:56.199Z,634
False,False,True,True,False,2020-02-17T20:08:44.488Z,202481593250068,False,False,False,519778,active,2019-10-16T18:03:47.144Z,601
True,True,True,True,False,2020-02-17T20:09:19.059Z,202481587909677,False,False,True,159063,active,2019-11-24T15:07:40.063Z,1188
True,True,True,True,False,2020-02-17T20:08:11.370Z,202481589407224,False,True,True,342769,active,2020-01-31T15:16:27.056Z,1327
True,True,True,True,False,2020-02-17T20:08:11.370Z,202481589407224,False,True,True,342770,active,2020-01-31T15:23:08.734Z,1327
True,True,True,True,False,2020-02-17T20:06:04.423Z,202481595534274,False,True,True,307833,active,2019-10-17T14:06:15.240Z,635
True,True,True,True,False,2020-02-17T20:06:04.423Z,202481595534274,False,True,True,307833,active,2019-10-21T20:01:11.586Z,924
True,True,True,True,False,2020-02-17T20:08:58.070Z,202481602430190,False,False,True,52413,problematic,2019-12-11T15:52:28.120Z,1252
True,True,True,True,False,2020-02-17T20:09:48.255Z,202481590691991,False,False,True,506157,active,2019-03-23T11:30:12.941Z,83
True,True,True,True,True,2020-02-17T20:06:35.133Z,202481590492142,False,False,True,108384,active,2019-05-17T16:33:27.831Z,378
True,True,True,True,True,2020-02-17T20:06:56.530Z,202481599991520,False,True,True,530376,active,2019-12-04T09:47:53.434Z,1229
True,True,True,True,True,2020-02-17T12:22:59.084Z,202481600252675,False,False,True,495566,non_active,2020-01-30T12:26:32.124Z,1211
True,True,True,True,False,2020-02-17T20:07:17.525Z,202481587480591,False,True,True,108074,active,2019-05-01T12:10:34.067Z,253
True,True,True,True,False,2020-02-17T20:09:50.348Z,202481601029378,False,False,True,479725,active,2020-02-16T16:21:56.134Z,199
True,True,True,True,True,2020-02-17T20:09:50.348Z,202481601029378,False,False,True,479725,active,2019-05-02T05:54:38.836Z,199
True,True,True,True,True,2020-02-15T02:12:50.599Z,202481602485789,False,True,True,348995,non_active,2019-04-10T17:04:03.002Z,188
True,True,True,True,True,2020-02-17T20:09:37.447Z,202481594213620,False,True,True,36457,problematic,2019-04-30T14:44:13.781Z,254
True,True,True,True,False,2020-02-17T20:09:38.273Z,202481587474497,False,False,True,262116,active,2019-05-05T22:04:34.058Z,327
True,True,True,True,True,2020-02-17T20:08:51.482Z,202481595969841,False,False,False,350056,active,2019-12-29T14:06:31.323Z,1323
True,True,True,True,True,2020-02-17T20:09:21.099Z,202481590849806,False,True,True,80700,active,2019-10-30T13:47:35.197Z,1030
True,True,True,True,False,2020-02-17T20:05:05.116Z,202481592670848,False,True,True,281274,problematic,2019-04-14T14:50:23.151Z,128
False,True,True,True,True,2020-02-17T20:09:29.483Z,202481589472783,False,False,True,421033,active,2019-05-25T10:10:28.669Z,388
True,True,True,True,True,2020-02-17T20:04:56.714Z,202481593030234,False,False,False,159202,active,2019-08-23T16:48:01.680Z,494
True,True,True,True,True,2020-02-17T13:03:24.332Z,202481601244595,False,True,True,175680,active,2019-05-07T14:37:57.138Z,343
True,True,True,True,False,2020-02-17T20:05:41.560Z,202481592448160,False,False,False,27387,active,2019-10-18T11:31:33.685Z,936
True,True,True,True,True,2020-02-17T20:08:19.020Z,202481599674007,False,True,True,542425,active,2019-10-19T15:16:16.761Z,950
True,True,True,True,True,2020-02-17T20:08:19.020Z,202481599674007,False,True,True,542425,active,2019-10-20T08:40:56.257Z,958
True,True,True,True,True,2020-02-17T20:08:19.020Z,202481599674007,False,True,True,542425,active,2019-10-27T11:23:31.543Z,865
True,True,True,True,False,2020-02-17T20:08:19.020Z,202481599674007,False,True,True,542425,active,2019-11-05T11:05:48.894Z,950
True,True,True,True,True,2020-02-17T20:08:19.020Z,202481599674007,False,True,True,542437,active,2019-12-10T18:45:07.408Z,958
True,True,True,True,True,2020-02-17T20:06:55.089Z,202481588379879,False,True,True,3000055869,problematic,2020-01-21T08:39:32.459Z,1203
True,True,True,True,True,2020-02-17T20:06:09.332Z,202481592766153,False,False,True,421724,active,2019-10-20T11:13:40.136Z,651
True,True,True,True,False,2020-02-17T20:09:46.171Z,202481594123098,False,True,True,278014,active,2019-12-03T07:56:22.870Z,1202
True,True,True,True,True,2020-02-17T20:07:13.431Z,202481594061269,False,False,False,417538,active,2019-10-24T06:54:06.696Z,791
True,True,True,True,False,2020-02-17T20:07:50.953Z,202481596625565,False,True,True,311302,active,2019-09-04T18:17:43.944Z,512
True,True,True,True,False,2020-02-17T20:05:51.405Z,202481588298779,False,False,True,27009,active,2019-12-20T08:51:38.971Z,1220
False,True,True,True,False,2020-02-17T20:06:00.203Z,202481597538623,False,False,True,349884,active,2019-03-26T15:47:51.088Z,98
True,True,True,True,False,2020-02-17T20:07:56.662Z,202481594321826,False,False,False,59846,active,2019-07-02T10:39:23.627Z,424
True,True,True,True,False,2020-02-17T20:08:07.909Z,202481598855961,False,False,True,419349,active,2019-05-08T18:20:18.945Z,349
True,True,True,True,False,2020-02-17T20:05:19.597Z,202481590551493,False,True,True,342766,active,2020-01-12T13:44:07.693Z,957
True,True,True,True,True,2020-02-17T20:08:27.432Z,202481599286036,False,True,True,434176,active,2019-10-16T23:26:20.575Z,915
True,True,True,True,False,2020-02-17T20:08:30.128Z,202481596881476,False,True,True,350042,active,2019-12-14T19:41:35.755Z,1234
True,True,True,True,True,2020-02-17T20:06:38.183Z,202481600366143,False,False,True,26358,active,2019-11-23T10:38:34.917Z,1064
True,True,True,True,True,2020-02-17T20:05:29.824Z,202481596431909,False,False,True,291753,active,2019-03-27T14:09:30.279Z,71
True,True,True,True,False,2020-02-17T20:09:16.721Z,202481601240317,False,False,False,159459,active,2020-01-23T21:23:31.564Z,1414
True,True,True,True,True,2020-02-17T20:05:31.265Z,202481588019783,False,True,True,45090,active,2019-09-25T13:34:00.088Z,449
True,True,True,True,False,2020-02-17T20:07:35.241Z,202481601941252,False,True,True,349570,active,2019-02-28T15:49:21.523Z,1
True,False,True,True,False,2020-02-17T20:06:26.449Z,202481597712099,False,True,False,27665,active,2019-12-18T10:13:42.764Z,365
True,True,True,True,False,2020-02-17T20:07:35.241Z,202481601941252,False,True,True,349570,active,2020-02-13T09:19:36.097Z,27
True,True,True,True,False,2020-02-17T20:07:12.186Z,202481592245523,False,True,True,80828,active,2019-10-17T16:06:25.667Z,926
False,True,True,True,False,2020-02-17T20:09:23.479Z,202481592942876,False,False,False,1003073699,active,2019-11-10T16:14:57.853Z,1087
True,True,True,True,False,2020-02-17T20:08:46.484Z,202481588496262,False,True,True,278021,active,2019-12-13T14:51:29.436Z,1246
True,True,True,True,True,2020-02-17T20:07:13.866Z,202481599008219,False,False,True,360906,active,2020-01-06T14:17:13.287Z,1035
True,True,True,True,True,2020-02-17T20:09:04.059Z,202481589766193,False,True,True,321248,active,2019-10-23T14:30:20.190Z,676
False,True,True,True,False,2020-02-17T20:09:12.624Z,202481594322265,False,False,True,115879,active,2019-10-17T15:39:44.933Z,600
True,True,True,True,True,2020-02-17T20:08:57.394Z,202481590096879,False,False,False,245101,active,2019-11-16T10:17:08.058Z,578
True,True,True,True,False,2020-02-17T20:07:15.442Z,202481591355577,False,True,True,58817,active,2019-10-30T16:16:31.928Z,929
True,True,True,True,False,2020-02-17T20:04:55.839Z,202481587435099,False,False,True,27742,active,2020-02-01T16:11:11.134Z,1456
True,True,True,True,False,2020-02-17T20:07:16.624Z,202481597935863,False,True,True,84098,active,2019-10-28T16:21:08.137Z,1009
True,True,True,True,True,2020-02-17T20:05:55.461Z,202481591634693,False,True,True,59527,active,2019-07-31T14:01:48.199Z,448
True,True,True,True,False,2020-02-17T20:08:27.274Z,202481600334680,False,False,False,117038,active,2019-11-17T14:31:23.292Z,1160
False,True,True,True,False,2020-02-17T20:08:52.509Z,202481595862603,False,False,True,426553,active,2019-04-24T09:02:48.252Z,229
True,True,True,True,False,2020-02-17T20:05:03.841Z,202481600305198,False,False,False,305530,active,2019-12-21T10:51:04.252Z,1282
True,True,True,True,False,2020-02-17T20:07:06.505Z,202481595698663,False,True,True,256740,active,2020-01-14T13:53:13.370Z,1373
True,True,True,True,False,2020-01-30T19:22:02.334Z,202481587816031,False,True,True,1003073363,non_active,2019-11-02T11:39:32.967Z,690
True,True,True,True,True,2020-02-17T20:05:29.869Z,202481588488520,False,True,True,349875,active,2019-03-22T17:48:32.585Z,68
True,True,True,True,False,2020-02-17T20:06:31.819Z,202481585972675,False,True,True,491798,active,2019-10-31T09:08:49.158Z,815
